,Refdate,Id_ShareMov,Id_Shareholder,Id_Entity,Id_Product,Id_PFeeType,Id_RiskFactorBenchmark,Td_Price,Td_Value,Quote_Date,Open_ShareValue,EffQuote_Date,Subscription_Amount,Subscription_Shares,Td_OpenShares,Td_RedempShares,Td_CloseShares,Td_CloseAmount,PFee_DateBase,PFee_ShareValue,RiskFactor_Appreciation,PFee_ShareBaseBenchmark,PFeeBenchmark_Amount,Td_Performance,Closed
93,2020-02-26,444,94,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-09-13,3995.4216309,2019-09-13,43424.34,10.86852,10.82673,,10.82673,46001.55,2019-09-13,3995.4216309,1.0213299,4080.6434352,,,
94,2020-02-26,408,109,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-09-04,3961.8942871,2019-09-04,124608.95,31.45186,31.29234,,31.29234,132957.61,2019-09-04,3961.8942871,1.0229575,4052.8494056,,,
95,2020-02-26,409,110,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-09-04,3961.8942871,2019-09-04,10000.0,2.52405,2.51125,,2.51125,10670.02,2019-09-04,3961.8942871,1.0229575,4052.8494056,,,
96,2020-02-26,410,111,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-09-04,3961.8942871,2019-09-04,10000.0,2.52405,2.51125,,2.51125,10670.02,2019-09-04,3961.8942871,1.0229575,4052.8494056,,,
97,2020-02-26,411,100,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-09-04,3961.8942871,2019-09-04,87124.54,21.99063,21.8791,,21.8791,92961.82,2019-09-04,3961.8942871,1.0229575,4052.8494056,,,
98,2020-02-26,412,112,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-09-04,3961.8942871,2019-09-04,52157.15,13.1647,13.09793,,13.09793,55651.62,2019-09-04,3961.8942871,1.0229575,4052.8494056,,,
99,2020-02-26,445,131,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-09-13,3995.4216309,2019-09-13,15000.0,3.7543,3.73986,,3.73986,15890.24,2019-09-13,3995.4216309,1.0213299,4080.6434352,,,
100,2020-02-26,215,50,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-05-03,3752.4084473,2019-05-03,50000.0,13.32478,13.15892,,13.15892,55910.76,2019-05-03,3752.4084473,1.0446336,3919.8921182,,,
101,2020-02-26,198,17,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-04-02,3697.5839844,2019-04-02,1000000.0,270.44687,270.44687,,270.44687,1149098.12,2019-04-02,3697.5839844,1.0500479,3882.6404045,,,
102,2020-02-26,199,16,3,2335,1.0,458.0,4248.8867457,4248.8867457,2019-04-02,3697.5839844,2019-04-02,100000.0,27.04469,26.64126,,26.64126,113195.7,2019-04-02,3697.5839844,1.0500479,3882.6404045,,,
